transaction_id,customer_id,transaction_date,transaction_status,coupon_name,burn_date,branch_id,redemption_status
1499,297,2023-08-27,burned,NNi-636,2023-09-16,8,Redeemed
1500,164,2023-04-26,subscribed,rjy-037,,2,Not Redeemed
1501,485,2024-07-07,burned,qRQ-580,2024-08-18,1,Redeemed
1502,597,2024-06-02,burned,Kij-057,2024-07-25,1,Redeemed
1503,72,2024-06-18,subscribed,QDm-241,,6,Not Redeemed
1504,567,2021-12-28,burned,EgF-842,2022-01-14,9,Redeemed
1505,905,2024-01-02,subscribed,Kns-345,,7,Not Redeemed
1506,559,2024-07-03,burned,aVN-412,2024-09-17,5,Redeemed
1507,911,2024-02-05,subscribed,fvN-559,,2,Not Redeemed
1508,944,2022-10-30,burned,klZ-579,2022-12-12,1,Redeemed
1509,238,2023-10-11,burned,umx-037,2023-11-30,2,Redeemed
1510,104,2022-11-03,burned,heC-371,2023-01-04,1,Redeemed
1511,210,2024-04-22,burned,eIi-642,2024-04-29,3,Redeemed
1512,554,2022-08-03,subscribed,ZAg-113,,6,Not Redeemed
1513,828,2024-06-24,subscribed,ccM-992,,8,Not Redeemed
1514,468,2024-04-01,subscribed,DKF-024,,3,Not Redeemed
1515,454,2023-04-24,subscribed,QOq-690,,10,Not Redeemed
1516,268,2024-03-17,subscribed,IdX-864,,9,Not Redeemed
1517,386,2023-11-05,subscribed,sAu-652,,10,Not Redeemed
1518,775,2023-12-24,subscribed,cez-019,,5,Not Redeemed
1519,848,2023-01-30,burned,dVC-310,2023-02-12,7,Redeemed
1520,387,2023-05-17,burned,nmt-655,2023-06-15,8,Redeemed
1521,877,2023-11-14,burned,Iqi-589,2024-01-18,3,Redeemed
1522,259,2022-09-20,burned,Asd-467,2022-10-14,2,Redeemed
1523,283,2024-03-17,subscribed,Pzz-713,,2,Not Redeemed
1524,626,2021-10-03,subscribed,POR-448,,5,Not Redeemed
1525,875,2024-02-02,subscribed,GjV-183,,1,Not Redeemed
1526,40,2023-08-21,burned,axT-872,2023-09-21,2,Redeemed
1527,486,2023-04-10,subscribed,IlP-318,,9,Not Redeemed
1528,929,2023-07-06,burned,taq-081,2023-07-14,7,Redeemed
1529,220,2024-05-10,subscribed,Bff-987,,6,Not Redeemed
1530,129,2024-05-22,subscribed,gIR-906,,9,Not Redeemed
1531,520,2023-03-18,subscribed,rEr-305,,7,Not Redeemed
1532,613,2024-03-25,subscribed,mmM-490,,5,Not Redeemed
1533,928,2023-07-25,burned,tYu-527,2023-09-01,9,Redeemed
1534,892,2023-06-14,burned,rvD-866,2023-08-20,6,Redeemed
1535,688,2024-01-28,subscribed,BkP-895,,6,Not Redeemed
1536,619,2023-11-14,burned,xAJ-928,2023-11-23,4,Redeemed
1537,613,2023-02-12,subscribed,jts-663,,1,Not Redeemed
1538,260,2024-04-01,subscribed,nTE-117,,5,Not Redeemed
1539,990,2024-01-28,subscribed,DtC-134,,9,Not Redeemed
1540,966,2023-02-03,subscribed,ZEl-414,,8,Not Redeemed
1541,366,2024-04-04,burned,eqA-334,2024-04-12,8,Redeemed
1542,758,2022-11-04,subscribed,WrQ-195,,5,Not Redeemed
1543,787,2023-08-23,subscribed,iBk-377,,9,Not Redeemed
1544,544,2024-07-12,burned,czG-179,2024-09-11,3,Redeemed
1545,649,2024-01-10,subscribed,jgI-823,,3,Not Redeemed
1546,524,2024-06-24,burned,SlE-775,2024-07-04,1,Redeemed
1547,907,2022-02-25,subscribed,voW-823,,9,Not Redeemed
1548,814,2022-12-05,subscribed,CxC-973,,6,Not Redeemed
1549,887,2024-05-23,subscribed,TKS-888,,2,Not Redeemed
1550,16,2024-02-09,subscribed,gqZ-033,,8,Not Redeemed
1551,129,2024-06-18,subscribed,QDM-980,,9,Not Redeemed
1552,575,2021-11-02,subscribed,AXy-436,,9,Not Redeemed
1553,109,2024-01-29,burned,fxk-868,2024-04-21,2,Redeemed
1554,887,2024-05-29,subscribed,ZGO-281,,2,Not Redeemed
1555,533,2024-05-13,burned,OMb-814,2024-05-22,7,Redeemed
1556,670,2024-03-03,burned,Rai-037,2024-05-24,4,Redeemed
1557,269,2024-06-24,subscribed,YfG-953,,1,Not Redeemed
1558,162,2022-10-31,burned,dBY-501,2022-12-13,8,Redeemed
1559,260,2023-10-08,subscribed,NXJ-681,,2,Not Redeemed
1560,924,2023-11-29,burned,Frv-090,2023-12-26,3,Redeemed
1561,102,2024-06-22,subscribed,XZj-884,,5,Not Redeemed
1562,506,2024-05-31,burned,PKv-107,2024-06-27,3,Redeemed
1563,735,2024-02-13,burned,Dny-401,2024-04-18,7,Redeemed
1564,571,2024-04-03,subscribed,Egc-793,,7,Not Redeemed
1565,247,2022-11-19,burned,RUj-756,2023-01-23,2,Redeemed
1566,640,2024-03-03,subscribed,qZU-285,,7,Not Redeemed
1567,795,2023-06-08,subscribed,WnD-122,,6,Not Redeemed
1568,837,2023-04-03,subscribed,jlH-443,,10,Not Redeemed
1569,537,2022-11-18,subscribed,dYg-829,,9,Not Redeemed
1570,131,2023-11-06,subscribed,mOj-941,,9,Not Redeemed
1571,353,2023-09-27,burned,hgD-681,2023-09-28,2,Redeemed
1572,196,2024-05-08,burned,BKy-484,2024-05-22,7,Redeemed
1573,793,2024-07-04,burned,Uie-525,2024-07-16,5,Redeemed
1574,916,2023-04-28,subscribed,wcU-707,,6,Not Redeemed
1575,930,2024-01-27,burned,ngf-360,2024-04-10,1,Redeemed
1576,666,2024-07-06,burned,Rdk-551,2024-09-28,7,Redeemed
1577,382,2024-05-26,burned,Dxh-339,2024-06-09,6,Redeemed
1578,645,2024-07-04,burned,Jyz-317,2024-08-16,4,Redeemed
1579,227,2023-06-13,burned,ZiM-052,2023-07-26,1,Redeemed
1580,701,2024-06-20,subscribed,cWs-715,,9,Not Redeemed
1581,476,2023-09-11,subscribed,jIR-896,,4,Not Redeemed
1582,477,2024-04-13,burned,tae-415,2024-06-02,2,Redeemed
1583,265,2023-02-10,subscribed,wfv-760,,8,Not Redeemed
1584,372,2024-04-20,subscribed,trB-421,,2,Not Redeemed
1585,486,2022-01-27,burned,NOz-364,2022-02-15,5,Redeemed
1586,434,2022-09-19,burned,MhM-330,2022-11-12,6,Redeemed
1587,646,2023-10-13,subscribed,oCi-369,,8,Not Redeemed
1588,211,2023-07-10,burned,xIn-926,2023-09-09,1,Redeemed
1589,572,2022-09-07,subscribed,yts-437,,1,Not Redeemed
1590,940,2024-06-10,subscribed,Smu-290,,4,Not Redeemed
1591,377,2023-03-25,burned,LWn-333,2023-06-12,5,Redeemed
1592,395,2023-04-12,subscribed,xxC-371,,9,Not Redeemed
1593,450,2024-04-11,subscribed,aqf-774,,7,Not Redeemed
1594,943,2024-07-05,subscribed,fyf-402,,7,Not Redeemed
1595,364,2024-07-12,burned,ZvI-683,2024-10-08,8,Redeemed
1596,876,2023-11-24,burned,sQQ-617,2024-02-09,5,Redeemed
1597,457,2023-06-17,burned,iPf-971,2023-08-22,5,Redeemed
1598,725,2022-11-21,burned,boq-915,2022-12-06,1,Redeemed
1599,728,2023-10-20,subscribed,tqD-241,,9,Not Redeemed
1600,226,2024-04-08,burned,zRY-042,2024-06-08,6,Redeemed
1601,982,2023-08-14,burned,gnE-104,2023-10-19,9,Redeemed
1602,131,2024-01-19,burned,JOT-220,2024-02-25,3,Redeemed
1603,588,2023-06-21,burned,DPt-940,2023-06-25,5,Redeemed
1604,476,2023-09-10,subscribed,Kry-380,,2,Not Redeemed
1605,798,2023-08-05,subscribed,AAq-338,,10,Not Redeemed
1606,986,2023-10-15,subscribed,TFc-671,,5,Not Redeemed
1607,277,2022-12-26,burned,xid-697,2023-01-29,8,Redeemed
1608,156,2024-07-02,burned,STC-539,2024-07-31,2,Redeemed
1609,760,2023-08-24,subscribed,fce-184,,8,Not Redeemed
1610,218,2022-08-14,burned,sfQ-825,2022-10-19,4,Redeemed
1611,190,2023-08-23,burned,efS-732,2023-11-14,10,Redeemed
1612,417,2024-05-04,subscribed,jgx-938,,10,Not Redeemed
1613,981,2022-10-12,subscribed,Usy-301,,1,Not Redeemed
1614,675,2022-04-20,burned,JPG-124,2022-05-22,5,Redeemed
1615,692,2024-05-27,burned,CTy-249,2024-07-01,1,Redeemed
1616,546,2022-02-27,burned,fIx-845,2022-03-28,7,Redeemed
1617,41,2023-07-25,subscribed,skA-909,,8,Not Redeemed
1618,307,2022-05-13,subscribed,NbZ-231,,3,Not Redeemed
1619,943,2024-07-01,subscribed,elv-337,,3,Not Redeemed
1620,338,2023-01-08,subscribed,fEN-732,,7,Not Redeemed
1621,314,2023-07-05,burned,sEw-469,2023-08-29,4,Redeemed
1622,75,2024-05-13,subscribed,Xan-453,,3,Not Redeemed
1623,953,2024-02-13,subscribed,DxR-385,,8,Not Redeemed
1624,279,2023-06-21,burned,OwN-458,2023-08-04,3,Redeemed
1625,176,2024-06-18,burned,Brd-363,2024-09-15,7,Redeemed
1626,896,2024-04-27,burned,GQj-934,2024-05-04,2,Redeemed
1627,662,2024-06-14,subscribed,Cjv-186,,1,Not Redeemed
1628,273,2024-03-04,burned,ToC-685,2024-05-01,6,Redeemed
1629,837,2024-06-06,burned,Uht-059,2024-07-03,8,Redeemed
1630,620,2024-02-18,subscribed,wVo-033,,1,Not Redeemed
1631,651,2022-09-03,subscribed,hAN-958,,10,Not Redeemed
1632,862,2024-05-29,burned,HYZ-539,2024-08-02,9,Redeemed
1633,783,2023-09-26,subscribed,Bdc-001,,3,Not Redeemed
1634,859,2022-10-29,burned,DWZ-134,2022-11-20,3,Redeemed
1635,931,2024-06-19,burned,KWW-207,2024-07-11,4,Redeemed
1636,289,2024-05-29,subscribed,tvS-253,,1,Not Redeemed
1637,724,2022-06-04,burned,QtG-170,2022-07-26,9,Redeemed
1638,893,2023-07-24,subscribed,FpM-283,,3,Not Redeemed
1639,272,2023-12-23,subscribed,YnI-396,,10,Not Redeemed
1640,930,2023-10-17,subscribed,bpQ-898,,4,Not Redeemed
1641,66,2024-06-30,burned,HXB-824,2024-08-26,1,Redeemed
1642,483,2023-08-14,subscribed,eBt-052,,4,Not Redeemed
1643,936,2024-05-30,subscribed,yLH-511,,1,Not Redeemed
1644,248,2022-12-15,burned,JTY-557,2023-01-18,5,Redeemed
1645,156,2024-06-09,burned,SGQ-621,2024-07-13,5,Redeemed
1646,47,2024-03-07,burned,AHz-743,2024-03-25,7,Redeemed
1647,935,2023-03-04,burned,xOZ-404,2023-04-26,8,Redeemed
1648,454,2024-07-12,subscribed,LTx-307,,4,Not Redeemed
1649,201,2023-11-25,subscribed,pfj-038,,7,Not Redeemed
1650,660,2024-04-24,subscribed,LQC-490,,4,Not Redeemed
1651,124,2023-12-31,burned,Ssn-884,2024-01-11,3,Redeemed
1652,1,2022-06-09,burned,quk-137,2022-07-19,6,Redeemed
1653,968,2022-09-07,subscribed,Dyw-770,,4,Not Redeemed
1654,759,2023-07-15,burned,NYu-640,2023-08-24,3,Redeemed
1655,855,2023-07-07,burned,EWp-584,2023-08-24,9,Redeemed
1656,640,2024-05-21,subscribed,ZbL-441,,5,Not Redeemed
1657,191,2024-05-03,subscribed,Aqn-380,,7,Not Redeemed
1658,579,2023-01-19,burned,hoI-139,2023-02-07,6,Redeemed
1659,516,2023-09-29,burned,mce-530,2023-11-02,10,Redeemed
1660,442,2024-04-26,burned,UrU-563,2024-05-25,5,Redeemed
1661,921,2023-12-20,subscribed,wie-361,,7,Not Redeemed
1662,815,2023-07-01,subscribed,ukO-568,,6,Not Redeemed
1663,806,2022-11-30,subscribed,gMB-295,,10,Not Redeemed
1664,143,2024-06-24,subscribed,ElE-545,,2,Not Redeemed
1665,191,2024-05-02,subscribed,Uad-154,,3,Not Redeemed
1666,533,2023-11-25,burned,AQe-419,2024-02-16,2,Redeemed
1667,227,2022-11-28,burned,EeL-568,2023-01-05,3,Redeemed
1668,313,2024-06-25,burned,idB-529,2024-09-06,1,Redeemed
1669,629,2024-06-28,subscribed,ozX-800,,8,Not Redeemed
1670,949,2023-08-23,subscribed,dPg-685,,6,Not Redeemed
1671,302,2023-03-30,subscribed,Hjo-509,,2,Not Redeemed
1672,654,2023-08-16,burned,bNB-743,2023-09-12,8,Redeemed
1673,996,2024-05-09,subscribed,eeD-845,,6,Not Redeemed
1674,460,2024-03-12,subscribed,VBB-073,,7,Not Redeemed
1675,401,2022-08-03,burned,gaG-716,2022-10-21,1,Redeemed
1676,551,2023-01-27,subscribed,rVR-886,,7,Not Redeemed
1677,393,2024-07-02,burned,Tou-995,2024-09-15,3,Redeemed
1678,867,2024-05-20,subscribed,mlh-633,,8,Not Redeemed
1679,764,2024-05-13,subscribed,aYX-297,,6,Not Redeemed
1680,845,2023-06-25,burned,Bvk-002,2023-09-16,4,Redeemed
1681,207,2024-06-20,burned,QSZ-346,2024-08-14,8,Redeemed
1682,210,2024-04-12,burned,brm-595,2024-04-29,9,Redeemed
1683,115,2024-05-26,burned,HFa-009,2024-08-03,10,Redeemed
1684,737,2024-04-24,burned,PSz-580,2024-06-20,2,Redeemed
1685,646,2023-11-23,burned,txQ-669,2024-02-14,6,Redeemed
1686,251,2023-03-24,subscribed,whB-756,,5,Not Redeemed
1687,219,2024-02-21,subscribed,vTB-509,,5,Not Redeemed
1688,407,2024-04-24,burned,chM-202,2024-06-04,10,Redeemed
1689,443,2024-06-09,subscribed,bUD-573,,3,Not Redeemed
1690,603,2023-08-26,burned,ULm-903,2023-09-15,8,Redeemed
1691,354,2024-05-29,subscribed,Vrz-407,,8,Not Redeemed
1692,888,2024-06-11,burned,Ekv-575,2024-08-24,5,Redeemed
1693,558,2023-10-10,subscribed,nDI-340,,8,Not Redeemed
1694,550,2024-05-28,subscribed,mIC-567,,10,Not Redeemed
1695,142,2022-11-13,subscribed,vyy-669,,8,Not Redeemed
1696,612,2024-06-04,subscribed,Vqd-605,,3,Not Redeemed
1697,501,2023-12-01,subscribed,EZo-303,,2,Not Redeemed
1698,840,2024-04-17,burned,NMz-351,2024-06-24,9,Redeemed
1699,702,2024-06-23,burned,ncq-127,2024-07-17,2,Redeemed
1700,547,2023-10-05,burned,dZk-409,2023-11-16,9,Redeemed
1701,659,2023-03-17,subscribed,woU-380,,4,Not Redeemed
1702,542,2024-06-30,burned,qHP-723,2024-08-26,2,Redeemed
1703,846,2024-03-28,subscribed,eay-774,,10,Not Redeemed
1704,507,2023-11-26,subscribed,UzH-477,,1,Not Redeemed
1705,596,2023-06-08,subscribed,qjc-224,,4,Not Redeemed
1706,881,2023-11-23,burned,xUA-069,2023-12-02,9,Redeemed
1707,281,2023-09-05,subscribed,WIt-282,,9,Not Redeemed
1708,424,2024-01-01,burned,djl-617,2024-03-17,4,Redeemed
1709,856,2024-02-29,burned,NEN-202,2024-04-11,9,Redeemed
1710,270,2022-07-29,subscribed,VPI-974,,6,Not Redeemed
1711,154,2024-07-09,subscribed,KLt-055,,1,Not Redeemed
1712,614,2022-11-08,burned,MIc-473,2023-01-20,10,Redeemed
1713,727,2021-08-29,burned,Yhh-771,2021-09-30,6,Redeemed
1714,662,2024-07-13,burned,UcS-129,2024-07-19,9,Redeemed
1715,944,2023-02-17,burned,VRQ-934,2023-03-23,2,Redeemed
1716,83,2024-04-23,burned,gDW-698,2024-05-30,6,Redeemed
1717,622,2023-10-14,burned,smQ-132,2023-11-14,2,Redeemed
1718,947,2022-07-24,subscribed,hJO-290,,4,Not Redeemed
1719,899,2024-03-17,burned,mfn-332,2024-06-14,8,Redeemed
1720,426,2023-03-10,burned,qBh-580,2023-04-01,7,Redeemed
1721,275,2023-12-23,burned,ssz-986,2023-12-23,9,Redeemed
1722,713,2023-12-10,burned,guV-888,2024-01-27,7,Redeemed
1723,284,2023-09-09,subscribed,AfP-493,,1,Not Redeemed
1724,980,2024-05-22,subscribed,kjj-278,,2,Not Redeemed
1725,173,2023-12-13,burned,FIX-259,2023-12-30,6,Redeemed
1726,327,2024-07-04,burned,Gwa-202,2024-07-23,7,Redeemed
1727,718,2022-05-20,burned,tjq-326,2022-05-25,3,Redeemed
1728,63,2022-09-12,subscribed,naU-353,,9,Not Redeemed
1729,73,2023-02-15,subscribed,AQg-883,,7,Not Redeemed
1730,763,2023-03-04,subscribed,JQp-041,,6,Not Redeemed
1731,636,2024-03-26,subscribed,krv-678,,6,Not Redeemed
1732,375,2024-01-18,subscribed,jrF-786,,1,Not Redeemed
1733,633,2024-05-14,subscribed,Rvh-822,,5,Not Redeemed
1734,508,2023-10-01,burned,eua-990,2023-12-21,10,Redeemed
1735,787,2022-11-06,subscribed,VTg-965,,3,Not Redeemed
1736,943,2024-07-06,subscribed,Tok-475,,7,Not Redeemed
1737,398,2024-02-28,burned,UIP-684,2024-05-24,10,Redeemed
1738,120,2024-05-13,subscribed,lwd-929,,3,Not Redeemed
1739,934,2024-06-16,burned,cmJ-474,2024-07-26,5,Redeemed
1740,437,2024-05-07,subscribed,HND-715,,7,Not Redeemed
1741,829,2024-07-06,burned,VkU-606,2024-09-26,3,Redeemed
1742,676,2022-02-24,burned,jrQ-762,2022-03-06,10,Redeemed
1743,936,2023-12-26,burned,kqu-972,2024-02-14,2,Redeemed
1744,465,2024-04-11,burned,vTL-607,2024-06-16,6,Redeemed
1745,286,2023-08-05,burned,nHE-574,2023-10-16,8,Redeemed
1746,265,2023-02-17,subscribed,Dbb-695,,4,Not Redeemed
1747,320,2023-08-25,subscribed,gtP-000,,9,Not Redeemed
1748,673,2024-05-18,burned,rtI-488,2024-05-31,8,Redeemed
1749,376,2024-05-08,burned,ThZ-707,2024-05-11,7,Redeemed
1750,820,2024-07-12,burned,GVy-252,2024-09-24,7,Redeemed
1751,89,2023-01-12,subscribed,mGx-837,,3,Not Redeemed
1752,654,2021-11-29,burned,ApC-058,2022-02-08,6,Redeemed
1753,203,2022-07-06,burned,FYz-669,2022-09-08,5,Redeemed
1754,821,2023-01-29,burned,coK-802,2023-03-21,1,Redeemed
1755,739,2024-05-18,burned,qLf-067,2024-08-12,3,Redeemed
1756,955,2024-01-05,subscribed,NQF-712,,1,Not Redeemed
1757,334,2022-08-25,burned,TGu-173,2022-10-20,4,Redeemed
1758,222,2023-12-28,burned,fqb-219,2024-02-14,10,Redeemed
1759,41,2023-04-30,subscribed,IaC-576,,3,Not Redeemed
1760,708,2023-11-15,burned,uvR-700,2023-12-22,4,Redeemed
1761,68,2024-03-05,burned,lcx-108,2024-03-16,9,Redeemed
1762,988,2024-05-31,subscribed,Zix-550,,3,Not Redeemed
1763,776,2023-04-17,subscribed,sZl-910,,6,Not Redeemed
1764,514,2022-04-25,subscribed,QFx-286,,6,Not Redeemed
1765,873,2024-06-06,burned,WQR-311,2024-06-11,7,Redeemed
1766,637,2024-03-06,burned,ieN-253,2024-03-26,9,Redeemed
1767,622,2023-08-25,subscribed,BcT-993,,7,Not Redeemed
1768,598,2023-06-02,subscribed,JNm-660,,1,Not Redeemed
1769,937,2024-02-16,subscribed,meC-237,,8,Not Redeemed
1770,632,2024-06-06,burned,Osh-438,2024-06-20,5,Redeemed
1771,127,2024-05-09,burned,pmJ-043,2024-05-11,9,Redeemed
1772,255,2023-11-20,subscribed,rZW-172,,10,Not Redeemed
1773,695,2023-12-06,burned,SKd-790,2024-01-07,5,Redeemed
1774,16,2023-12-02,subscribed,wfp-920,,5,Not Redeemed
1775,477,2024-05-23,burned,hey-059,2024-06-01,2,Redeemed
1776,62,2022-10-06,burned,xZE-173,2022-10-28,3,Redeemed
1777,881,2023-12-25,burned,YEa-522,2024-02-11,10,Redeemed
1778,432,2024-01-25,burned,ctW-690,2024-02-06,9,Redeemed
1779,670,2024-03-29,subscribed,EKN-099,,7,Not Redeemed
1780,268,2024-06-03,burned,eRz-004,2024-07-12,1,Redeemed
1781,35,2024-07-05,burned,Kas-849,2024-07-31,3,Redeemed
1782,779,2024-05-18,subscribed,TqB-751,,2,Not Redeemed
1783,576,2022-07-16,burned,kiw-651,2022-09-14,1,Redeemed
1784,494,2022-10-25,subscribed,DOD-185,,9,Not Redeemed
1785,562,2024-07-06,subscribed,HyJ-029,,8,Not Redeemed
1786,469,2024-07-03,burned,CpW-780,2024-09-29,5,Redeemed
1787,767,2024-01-05,burned,uDs-364,2024-03-12,2,Redeemed
1788,661,2021-09-01,subscribed,VJN-120,,1,Not Redeemed
1789,325,2023-09-24,subscribed,vFX-067,,7,Not Redeemed
1790,304,2024-05-06,subscribed,oLX-924,,2,Not Redeemed
1791,276,2024-04-12,burned,QCY-898,2024-06-04,1,Redeemed
1792,869,2024-07-10,subscribed,qeo-570,,2,Not Redeemed
1793,963,2023-01-29,subscribed,svX-556,,7,Not Redeemed
1794,684,2024-03-30,subscribed,bby-305,,7,Not Redeemed
1795,929,2024-02-24,burned,HHF-829,2024-05-04,10,Redeemed
1796,201,2024-06-14,subscribed,qnU-835,,6,Not Redeemed
1797,445,2023-12-21,burned,aCK-945,2024-01-01,5,Redeemed
1798,905,2024-01-05,burned,Qyt-967,2024-03-03,3,Redeemed
1799,324,2024-05-20,subscribed,WEH-113,,3,Not Redeemed
1800,35,2024-07-13,burned,EmS-501,2024-09-02,9,Redeemed
1801,977,2023-02-18,subscribed,VVX-490,,4,Not Redeemed
1802,482,2024-06-23,burned,PDJ-597,2024-07-18,9,Redeemed
1803,728,2023-01-09,burned,brZ-189,2023-01-27,4,Redeemed
1804,480,2024-05-14,subscribed,FZp-827,,2,Not Redeemed
1805,65,2022-04-08,subscribed,wCl-826,,4,Not Redeemed
1806,8,2024-06-13,subscribed,hWf-606,,6,Not Redeemed
1807,301,2024-03-31,burned,tEh-351,2024-06-12,6,Redeemed
1808,343,2024-05-18,burned,Spt-297,2024-06-04,5,Redeemed
1809,431,2024-07-10,subscribed,axZ-387,,1,Not Redeemed
1810,424,2022-12-04,subscribed,qpt-366,,3,Not Redeemed
1811,332,2023-07-19,burned,QeF-839,2023-07-31,5,Redeemed
1812,438,2021-12-03,burned,baS-127,2022-02-21,6,Redeemed
1813,588,2024-03-03,burned,NlJ-454,2024-03-30,1,Redeemed
1814,174,2023-01-22,subscribed,JmO-115,,9,Not Redeemed
1815,559,2023-12-02,burned,MVW-567,2024-01-28,3,Redeemed
1816,527,2024-07-03,subscribed,CvD-071,,10,Not Redeemed
1817,873,2024-05-07,burned,fpJ-129,2024-07-22,3,Redeemed
1818,659,2023-12-23,burned,zqP-863,2024-03-16,2,Redeemed
1819,26,2024-06-26,subscribed,BFh-723,,8,Not Redeemed
1820,820,2024-06-28,subscribed,XdM-288,,3,Not Redeemed
1821,605,2024-07-11,subscribed,gZd-480,,6,Not Redeemed
1822,406,2024-07-13,burned,hVt-012,2024-09-04,2,Redeemed
1823,232,2024-06-19,burned,sfY-661,2024-08-14,7,Redeemed
1824,533,2023-12-22,burned,xxO-198,2024-02-24,4,Redeemed
1825,819,2024-07-01,subscribed,bNY-971,,9,Not Redeemed
1826,550,2024-04-08,burned,aQn-273,2024-04-26,10,Redeemed
1827,788,2024-02-07,subscribed,tez-054,,9,Not Redeemed
1828,505,2022-08-18,subscribed,zYM-650,,7,Not Redeemed
1829,669,2024-05-19,subscribed,gbI-988,,8,Not Redeemed
1830,179,2023-11-23,burned,IMh-305,2024-02-06,3,Redeemed
1831,132,2024-02-12,burned,pxL-553,2024-02-22,5,Redeemed
1832,823,2024-04-25,subscribed,Rtb-773,,2,Not Redeemed
1833,455,2024-04-17,burned,zru-402,2024-05-01,10,Redeemed
1834,348,2024-06-04,subscribed,fKA-630,,7,Not Redeemed
1835,540,2022-10-14,subscribed,GDr-999,,8,Not Redeemed
1836,772,2023-11-01,burned,GDu-930,2023-11-14,9,Redeemed
1837,406,2024-07-13,subscribed,uTg-712,,7,Not Redeemed
1838,76,2023-04-30,subscribed,WEz-787,,10,Not Redeemed
1839,941,2023-05-14,burned,xCz-214,2023-06-22,10,Redeemed
1840,579,2023-12-01,subscribed,LgM-743,,8,Not Redeemed
1841,854,2023-12-26,subscribed,Dbm-005,,9,Not Redeemed
1842,492,2022-01-15,subscribed,mqn-133,,6,Not Redeemed
1843,194,2024-02-07,subscribed,XWq-972,,10,Not Redeemed
1844,984,2023-02-01,subscribed,rSd-200,,2,Not Redeemed
1845,162,2023-09-18,subscribed,GuS-158,,2,Not Redeemed
1846,347,2024-06-12,subscribed,JgR-260,,4,Not Redeemed
1847,951,2024-01-03,burned,PWb-230,2024-02-21,9,Redeemed
1848,361,2024-07-11,burned,rfW-404,2024-07-15,7,Redeemed
1849,769,2023-11-13,subscribed,FDe-098,,2,Not Redeemed
1850,584,2024-06-29,subscribed,WSg-905,,8,Not Redeemed
1851,87,2023-01-11,burned,htC-458,2023-02-08,7,Redeemed
1852,934,2024-05-09,burned,ndq-816,2024-06-07,9,Redeemed
1853,262,2022-12-17,burned,RzG-151,2023-01-31,8,Redeemed
1854,214,2024-06-30,burned,msr-017,2024-07-24,3,Redeemed
1855,665,2024-02-04,burned,iDQ-704,2024-05-01,1,Redeemed
1856,722,2023-12-12,subscribed,SCS-008,,2,Not Redeemed
1857,913,2022-08-15,burned,Flh-249,2022-11-12,2,Redeemed
1858,573,2023-02-13,burned,QQH-117,2023-04-17,4,Redeemed
1859,780,2024-06-27,burned,ntE-584,2024-07-16,6,Redeemed
1860,262,2021-10-06,subscribed,DXI-806,,4,Not Redeemed
1861,730,2022-07-17,subscribed,rSi-555,,9,Not Redeemed
1862,283,2024-03-07,subscribed,EVT-163,,4,Not Redeemed
1863,648,2024-05-04,subscribed,Vlq-335,,6,Not Redeemed
1864,467,2024-06-14,subscribed,jcY-801,,6,Not Redeemed
1865,380,2023-12-10,subscribed,Ilz-063,,10,Not Redeemed
1866,362,2023-10-30,burned,utR-066,2023-11-09,10,Redeemed
1867,449,2024-07-11,subscribed,tBu-734,,1,Not Redeemed
1868,441,2023-02-22,subscribed,xki-586,,8,Not Redeemed
1869,93,2024-03-16,burned,qrv-572,2024-03-19,3,Redeemed
1870,621,2023-09-27,subscribed,uEf-924,,6,Not Redeemed
1871,753,2023-11-23,burned,dEW-630,2023-11-25,3,Redeemed
1872,867,2024-04-09,burned,SLn-495,2024-04-27,2,Redeemed
1873,424,2023-04-07,subscribed,wke-600,,5,Not Redeemed
1874,142,2023-01-15,burned,Fdq-155,2023-02-23,1,Redeemed
1875,291,2023-10-02,burned,YGk-299,2023-10-07,9,Redeemed
1876,432,2024-07-11,burned,Hwq-117,2024-08-15,7,Redeemed
1877,749,2024-06-23,burned,cgt-464,2024-07-21,3,Redeemed
1878,852,2022-10-16,subscribed,zQc-361,,4,Not Redeemed
1879,824,2023-12-13,burned,aNi-331,2023-12-26,6,Redeemed
1880,689,2023-07-31,subscribed,fNQ-494,,3,Not Redeemed
1881,653,2024-04-01,burned,VVk-361,2024-06-11,7,Redeemed
1882,701,2024-04-25,burned,gbP-475,2024-05-02,6,Redeemed
1883,998,2024-06-27,burned,Jgk-437,2024-09-11,9,Redeemed
1884,49,2024-02-14,subscribed,Krn-343,,5,Not Redeemed
1885,302,2023-07-04,subscribed,esf-405,,4,Not Redeemed
1886,881,2023-08-11,subscribed,Lad-245,,3,Not Redeemed
1887,190,2023-12-05,burned,LtN-658,2024-02-11,10,Redeemed
1888,136,2022-04-29,burned,xlH-741,2022-07-08,1,Redeemed
1889,555,2024-04-27,burned,RHU-618,2024-07-17,3,Redeemed
1890,404,2022-05-06,burned,HgL-949,2022-05-12,3,Redeemed
1891,892,2023-08-21,subscribed,EZM-250,,7,Not Redeemed
1892,865,2023-02-09,burned,Zfw-246,2023-02-10,7,Redeemed
1893,602,2024-07-04,subscribed,sZw-334,,1,Not Redeemed
1894,807,2024-05-06,burned,uNd-646,2024-06-22,3,Redeemed
1895,341,2024-01-27,subscribed,JbT-418,,8,Not Redeemed
1896,757,2023-12-29,subscribed,ypp-312,,9,Not Redeemed
